ID,PERMI,  PERMIT_TYPE
1604830,100067912,PERMIT - NEW CONSTRUCTION
1604849,100067924,PERMIT - RENOVATION/ALTERATION
1604858,100067926,PERMIT - NEW CONSTRUCTION
1604940,100067964,PERMIT - RENOVATION/ALTERATION
1605099,100068059,PERMIT - NEW CONSTRUCTION
1605187,100068101,PERMIT - RENOVATION/ALTERATION
1605226,100068119,PERMIT - RENOVATION/ALTERATION
1605270,100068139,PERMIT - NEW CONSTRUCTION
1605294,100068152,PERMIT - RENOVATION/ALTERATION
1605329,100068163,PERMIT - RENOVATION/ALTERATION
1605349,100068176,PERMIT - RENOVATION/ALTERATION
1605531,100068285,PERMIT - RENOVATION/ALTERATION
1605595,100068318,PERMIT - RENOVATION/ALTERATION
1605634,100068339,PERMIT - RENOVATION/ALTERATION
1605685,100068361,PERMIT - RENOVATION/ALTERATION
1605769,100068396,PERMIT - WRECKING/DEMOLITION
1605774,100068398,PERMIT - WRECKING/DEMOLITION
1605797,100068406,PERMIT - RENOVATION/ALTERATION
1605886,100068459,PERMIT - RENOVATION/ALTERATION
1605898,100068468,PERMIT - RENOVATION/ALTERATION
1605899,100068469,PERMIT - RENOVATION/ALTERATION
1605900,100068470,PERMIT - RENOVATION/ALTERATION
1605909,100068475,PERMIT - RENOVATION/ALTERATION
1605991,100068510,PERMIT - RENOVATION/ALTERATION
1605995,100068512,PERMIT - RENOVATION/ALTERATION
1606040,100068532,PERMIT - NEW CONSTRUCTION
1606062,100068544,PERMIT - RENOVATION/ALTERATION
1606070,100068548,PERMIT - ELECTRIC WIRING
1606077,100068552,PERMIT - NEW CONSTRUCTION
1606114,100068570,PERMIT - RENOVATION/ALTERATION
1606119,100068573,PERMIT - PORCH CONSTRUCTION
1606127,100068577,PERMIT - RENOVATION/ALTERATION
1606213,100068624,PERMIT - PORCH CONSTRUCTION
1606244,100068638,PERMIT - RENOVATION/ALTERATION
1606266,100068649,PERMIT - RENOVATION/ALTERATION
1606272,100068654,PERMIT - ELECTRIC WIRING
1606276,100068658,PERMIT - ELECTRIC WIRING
1606289,100068667,PERMIT - RENOVATION/ALTERATION
1606293,100068670,PERMIT - RENOVATION/ALTERATION
1606339,100068697,PERMIT - RENOVATION/ALTERATION
1606409,100068727,PERMIT - RENOVATION/ALTERATION
1606410,100068728,PERMIT - RENOVATION/ALTERATION
1606414,100068730,PERMIT - RENOVATION/ALTERATION
1606507,100068792,PERMIT - RENOVATION/ALTERATION
1606520,100068800,PERMIT - RENOVATION/ALTERATION
1606565,100068829,PERMIT - RENOVATION/ALTERATION
1609200,100070116,PERMIT - RENOVATION/ALTERATION
1606580,100068839,PERMIT - RENOVATION/ALTERATION
1604716,100068841,PERMIT - NEW CONSTRUCTION
1606588,100068845,PERMIT - ELEVATOR EQUIPMENT
1606629,100068865,PERMIT - RENOVATION/ALTERATION
1606632,100068868,PERMIT - EASY PERMIT PROCESS
1606758,100068929,PERMIT - NEW CONSTRUCTION
1606923,100069001,PERMIT - RENOVATION/ALTERATION
1606936,100069011,PERMIT - RENOVATION/ALTERATION
1606973,100069024,PERMIT - RENOVATION/ALTERATION
1606988,100069031,PERMIT - RENOVATION/ALTERATION
1604716,100069038,PERMIT - RENOVATION/ALTERATION
1607004,100069039,PERMIT - PORCH CONSTRUCTION
1607120,100069101,PERMIT - NEW CONSTRUCTION
1607121,100069102,PERMIT - EASY PERMIT PROCESS
1604716,100069109,PERMIT - RENOVATION/ALTERATION
1607174,100069122,PERMIT - NEW CONSTRUCTION
1607232,100069142,PERMIT - RENOVATION/ALTERATION
1627843,100080762,PERMIT - ELECTRIC WIRING
1607245,100069146,PERMIT - RENOVATION/ALTERATION
1607374,100069230,PERMIT - RENOVATION/ALTERATION
1607433,100069263,PERMIT - RENOVATION/ALTERATION
1607437,100069264,PERMIT - RENOVATION/ALTERATION
1607445,100069267,PERMIT - WRECKING/DEMOLITION
1607472,100069273,PERMIT - RENOVATION/ALTERATION
1607518,100069302,PERMIT - NEW CONSTRUCTION
1607557,100069315,PERMIT - NEW CONSTRUCTION
1607587,100069323,PERMIT - NEW CONSTRUCTION
1607615,100069331,PERMIT - RENOVATION/ALTERATION
1607634,100069343,PERMIT - RENOVATION/ALTERATION
1607680,100069368,PERMIT - RENOVATION/ALTERATION
1607691,100069371,PERMIT - WRECKING/DEMOLITION
1607695,100069374,PERMIT - WRECKING/DEMOLITION
1607893,100069504,PERMIT - WRECKING/DEMOLITION
1607915,100069514,PERMIT - WRECKING/DEMOLITION
1607920,100069518,PERMIT - RENOVATION/ALTERATION
1607968,100069537,PERMIT - RENOVATION/ALTERATION
1609215,100070123,PERMIT - ELEVATOR EQUIPMENT
1607987,100069548,PERMIT - NEW CONSTRUCTION
1607994,100069552,PERMIT - RENOVATION/ALTERATION
1607999,100069554,PERMIT - NEW CONSTRUCTION
1608140,100069604,PERMIT - RENOVATION/ALTERATION
1608210,100069621,PERMIT - RENOVATION/ALTERATION
1608230,100069630,PERMIT - PORCH CONSTRUCTION
1608237,100069632,PERMIT - RENOVATION/ALTERATION
1608287,100069650,PERMIT - RENOVATION/ALTERATION
1608337,100069667,PERMIT - NEW CONSTRUCTION
1608441,100069710,PERMIT - RENOVATION/ALTERATION
1608442,100069711,PERMIT - RENOVATION/ALTERATION
1608443,100069712,PERMIT - RENOVATION/ALTERATION
1608449,100069716,PERMIT - NEW CONSTRUCTION
1608467,100069728,PERMIT - RENOVATION/ALTERATION
1608625,100069815,PERMIT - REINSTATE REVOKED PMT
1608641,100069822,PERMIT - RENOVATION/ALTERATION
1609472,100070253,PERMIT - WRECKING/DEMOLITION
1608655,100069828,PERMIT - NEW CONSTRUCTION
1608671,100069836,PERMIT - RENOVATION/ALTERATION
1608786,100069885,PERMIT - NEW CONSTRUCTION
1608792,100069887,PERMIT - RENOVATION/ALTERATION
1608848,100069912,PERMIT - NEW CONSTRUCTION
1608866,100069919,PERMIT - NEW CONSTRUCTION
1608894,100069928,PERMIT - RENOVATION/ALTERATION
1609641,100070325,PERMIT - RENOVATION/ALTERATION
1608898,100069930,PERMIT - RENOVATION/ALTERATION
1608948,100069947,PERMIT - NEW CONSTRUCTION
1608978,10006.9971,PERMIT - WRECKING/DEMOLITION
1608988,100069979,PERMIT - PORCH CONSTRUCTION
1609024,100070007,PERMIT - RENOVATION/ALTERATION
1609057,100070027,PERMIT - RENOVATION/ALTERATION
1609064,100070030,PERMIT - NEW CONSTRUCTION
1609068,100070033,PERMIT - RENOVATION/ALTERATION
1609072,100070036,PERMIT - RENOVATION/ALTERATION
1666027,100104380,PERMIT - EASY PERMIT PROCESS
1609238,100070134,PERMIT - NEW CONSTRUCTION
1609247,100070139,PERMIT - NEW CONSTRUCTION
1609272,100070155,PERMIT - RENOVATION/ALTERATION
1609275,100070158,PERMIT - RENOVATION/ALTERATION
1609285,100070165,PERMIT - NEW CONSTRUCTION
1609287,100070167,PERMIT - NEW CONSTRUCTION
1604716,100070218,PERMIT - RENOVATION/ALTERATION
1609453,100070242,PERMIT - RENOVATION/ALTERATION
1609488,100070257,PERMIT - NEW CONSTRUCTION
1609495,100070260,PERMIT - RENOVATION/ALTERATION
1609524,100070267,PERMIT - RENOVATION/ALTERATION
1609548,100070274,PERMIT - ELECTRIC WIRING
1609570,100070286,PERMIT - RENOVATION/ALTERATION
1609581,100070294,PERMIT - SCAFFOLDING
1609615,100070312,PERMIT - RENOVATION/ALTERATION
1609621,100070314,PERMIT - NEW CONSTRUCTION
1611519,100071340,PERMIT - ELEVATOR EQUIPMENT
1609808,100070397,PERMIT - RENOVATION/ALTERATION
1609998,100070498,PERMIT - NEW CONSTRUCTION
1610053,100070528,PERMIT - RENOVATION/ALTERATION
1610322,100070699,PERMIT - SIGNS
1610404,100070756,PERMIT - WRECKING/DEMOLITION
1610411,100070758,PERMIT - NEW CONSTRUCTION
1610434,100070771,PERMIT - NEW CONSTRUCTION
1610518,100070807,PERMIT - NEW CONSTRUCTION
1610847,100070989,PERMIT - RENOVATION/ALTERATION
1610530,100070814,PERMIT - NEW CONSTRUCTION
1610568,100070832,PERMIT - RENOVATION/ALTERATION
1610600,100070846, - NEW CONSTRUCTION
1610630,100070867,PERMIT - PORCH CONSTRUCTION
1610643,100070878,PERMIT - RENOVATION/ALTERATION
1610792,100070943,PERMIT - WRECKING/DEMOLITION
1610793,100070944,PERMIT - PORCH CONSTRUCTION
1610810,100070953,PERMIT - ELECTRIC WIRING
1610825,100070975,PERMIT - RENOVATION/ALTERATION
1610828,100070978,PERMIT - RENOVATION/ALTERATION
1610848,100070990,PERMIT - NEW CONSTRUCTION
1610849,100070991,PERMIT - NEW CONSTRUCTION
1610850,100070992,PERMIT - NEW CONSTRUCTION
1610878,100071009,PERMIT - RENOVATION/ALTERATION
1610910,100071027,PERMIT - NEW CONSTRUCTION
1610922,100071032,PERMIT - RENOVATION/ALTERATION
1610940,100071037,PERMIT - RENOVATION/ALTERATION
1611516,100071337,PERMIT - ELEVATOR EQUIPMENT
1611040,100071097,PERMIT - RENOVATION/ALTERATION
1611054,100071102,PERMIT - RENOVATION/ALTERATION
1611057,100071104,PERMIT - RENOVATION/ALTERATION
1611094,100071123,PERMIT - NEW CONSTRUCTION
1611215,100071195,PERMIT - RENOVATION/ALTERATION
1611219,100071198,PERMIT - NEW CONSTRUCTION
1611261,100071220,PERMIT - ELEVATOR EQUIPMENT
1611357,100071257,PERMIT - RENOVATION/ALTERATION
1627996,100080847,PERMIT - ELECTRIC WIRING
1611374,100071262,PERMIT - NEW CONSTRUCTION
1611377,100071264,PERMIT - NEW CONSTRUCTION
1611415,100071283,PERMIT - RENOVATION/ALTERATION
1611443,100071298,PERMIT - RENOVATION/ALTERATION
1611496,100071326,PERMIT - ELEVATOR EQUIPMENT
1611504,100071331,PERMIT - RENOVATION/ALTERATION
1611507,100071332,PERMIT - NEW CONSTRUCTION
1611508,100071333,PERMIT - RENOVATION/ALTERATION
1611510,100071334,PERMIT - ELEVATOR EQUIPMENT
1611520,100071341,PERMIT - ELEVATOR EQUIPMENT
1611655,100071431,PERMIT - ELEVATOR EQUIPMENT
1611670,100071441,PERMIT - NEW CONSTRUCTION
1611671,100071442,PERMIT - RENOVATION/ALTERATION
1611682,100071450,PERMIT - WRECKING/DEMOLITION
1611683,100071451,PERMIT - WRECKING/DEMOLITION
1611686,100071453,PERMIT - ELECTRIC WIRING
1604716,100071478,PERMIT - NEW CONSTRUCTION
1611793,100071501,PERMIT - NEW CONSTRUCTION
1613358,100072404,PERMIT - PORCH CONSTRUCTION
1611853,100071530,PERMIT - RENOVATION/ALTERATION
1611888,100071551,PERMIT - RENOVATION/ALTERATION
1611896,100071556,PERMIT - RENOVATION/ALTERATION
1611900,100071560,PERMIT - RENOVATION/ALTERATION
1612113,100071695,PERMIT - NEW CONSTRUCTION
1612178,100071745,PERMIT - NEW CONSTRUCTION
1612207,100071768,PERMIT - REINSTATE REVOKED PMT
1612211,100071771,PERMIT - RENOVATION/ALTERATION
1612220,100071778,PERMIT - RENOVATION/ALTERATION
1612227,100071782,PERMIT - RENOVATION/ALTERATION
1612233,100071786,PERMIT - RENOVATION/ALTERATION
1612252,100071800,PERMIT - NEW CONSTRUCTION
1612278,100071811,PERMIT - PORCH CONSTRUCTION
1612299,100071823,PERMIT - NEW CONSTRUCTION
1612309,100071832,PERMIT - NEW CONSTRUCTION
1612311,100071834,PERMIT - NEW CONSTRUCTION
1612322,100071842,PERMIT - WRECKING/DEMOLITION
1612352,100071863,PERMIT - RENOVATION/ALTERATION
1612356,100071867,PERMIT - RENOVATION/ALTERATION
1612358,100071869,PERMIT - RENOVATION/ALTERATION
1612359,100071870,PERMIT - RENOVATION/ALTERATION
1612420,100071887,PERMIT - NEW CONSTRUCTION
1612505,100071956,PERMIT - RENOVATION/ALTERATION
1612558,100071991,PERMIT - RENOVATION/ALTERATION
1620386,100076396,PERMIT - WRECKING/DEMOLITION
1612565,100071995,PERMIT - RENOVATION/ALTERATION
1612577,100072003,PERMIT - ELECTRIC WIRING
1612582,100072006,PERMIT - RENOVATION/ALTERATION
1612586,100072007,PERMIT - PORCH CONSTRUCTION
1612624,100072026,PERMIT - RENOVATION/ALTERATION
1612628,100072028,PERMIT - RENOVATION/ALTERATION
1612667,100072059,PERMIT - RENOVATION/ALTERATION
1612677,100072062,PERMIT - RENOVATION/ALTERATION
1628001,100080850,PERMIT - ELECTRIC WIRING
1612729,100072083,PERMIT - PORCH CONSTRUCTION
1612740,100072088,PERMIT - RENOVATION/ALTERATION
1612956,100072200,PERMIT - PORCH CONSTRUCTION
1613002,100072225,PERMIT - RENOVATION/ALTERATION
1613087,100072274,PERMIT - NEW CONSTRUCTION
1613095,100072278,PERMIT - RENOVATION/ALTERATION
1613109,100072284,PERMIT - RENOVATION/ALTERATION
1613126,100072291,PERMIT - RENOVATION/ALTERATION
1613128,100072292,PERMIT - WRECKING/DEMOLITION
1615159,100073398,PERMIT - WRECKING/DEMOLITION
1613141,100072301,PERMIT - RENOVATION/ALTERATION
1613143,100072303,PERMIT - RENOVATION/ALTERATION
1613173,100072317,PERMIT - RENOVATION/ALTERATION
1613180,100072320,PERMIT - RENOVATION/ALTERATION
1613211,100072337,PERMIT - RENOVATION/ALTERATION
1613237,100072347,PERMIT - NEW CONSTRUCTION
1613298,100072371,PERMIT - RENOVATION/ALTERATION
1613306,100072375,PERMIT - RENOVATION/ALTERATION
1613363,100072407,PERMIT - NEW CONSTRUCTION
1613369,100072411,PERMIT - NEW CONSTRUCTION
1613415,100072435,PERMIT - RENOVATION/ALTERATION
1613424,100072441,PERMIT - RENOVATION/ALTERATION
1613444,100072447,PERMIT - RENOVATION/ALTERATION
1613456,100072454,PERMIT - RENOVATION/ALTERATION
1604716,100072455,PERMIT - NEW CONSTRUCTION
1613642,100072539,PERMIT - RENOVATION/ALTERATION
1613461,100072457,PERMIT - NEW CONSTRUCTION
1613493,100072471,PERMIT - NEW CONSTRUCTION
1613494,100072472,PERMIT - NEW CONSTRUCTION
1613500,100072473,PERMIT - PORCH CONSTRUCTION
1613551,100072491,PERMIT - RENOVATION/ALTERATION
1613597,100072510,PERMIT - RENOVATION/ALTERATION
1613600,100072511,PERMIT - WRECKING/DEMOLITION
1613613,100072519,PERMIT - RENOVATION/ALTERATION
1613646,100072541,PERMIT - RENOVATION/ALTERATION
1613653,100072545,PERMIT - RENOVATION/ALTERATION
1613672,100072553,PERMIT - NEW CONSTRUCTION
1613693,100072569,PERMIT - NEW CONSTRUCTION
1613699,100072571,PERMIT - RENOVATION/ALTERATION
1613709,100072576,PERMIT - ELECTRIC WIRING
1613749,100072590,PERMIT - RENOVATION/ALTERATION
1613752,100072592,PERMIT - RENOVATION/ALTERATION
1613767,100072600,PERMIT - RENOVATION/ALTERATION
1628003,100080852,PERMIT - ELECTRIC WIRING
1613771,100072601,PERMIT - RENOVATION/ALTERATION
1613847,100072624,PERMIT - RENOVATION/ALTERATION
1613963,100072697,PERMIT - RENOVATION/ALTERATION
1613977,100072702,PERMIT - RENOVATION/ALTERATION
1613982,100072704,PERMIT - WRECKING/DEMOLITION
1614020,100072719,PERMIT - RENOVATION/ALTERATION
1614053,100072733,PERMIT - RENOVATION/ALTERATION
1614126,100072771,PERMIT - NEW CONSTRUCTION
1615148,100073392,PERMIT - RENOVATION/ALTERATION
1614131,100072775,PERMIT - RENOVATION/ALTERATION
1614161,100072789,PERMIT - NEW CONSTRUCTION
1614189,100072801,PERMIT - RENOVATION/ALTERATION
1614206,10007<2814,PERMIT - PORCH CONSTRUCTION
1614223,100072825,PERMIT - RENOVATION/ALTERATION
1614243,100072842,PERMIT - RENOVATION/ALTERATION
1614287,100072880,PERMIT - RENOVATION/ALTERATION
1614340,100072907,PERMIT - NEW CONSTRUCTION
1615419,100073533,PERMIT - ELEVATOR EQUIPMENT
1614341,100072908,PERMIT - NEW CONSTRUCTION
1614342,100072909,PERMIT - NEW CONSTRUCTION
1614370,100072935,PERMIT - SIGNS
1614374,100072939,PERMIT - SIGNS
1614401,100072966,PERMIT - RENOVATION/ALTERATION
1614455,100072996,PERMIT - NEW CONSTRUCTION
1614480,100073008,PERMIT - RENOVATION/ALTERATION
1614494,100073013,PERMIT - RENOVATION/ALTERATION
1614552,100073038,PERMIT - RENOVATION/ALTERATION
1614637,100073093,PERMIT - NEW CONSTRUCTION
1614642,100073095,PERMIT - NEW CONSTRUCTION
1614650,100073099,PERMIT - NEW CONSTRUCTION
1614716,100073140,PERMIT - NEW CONSTRUCTION
1614724,100073146,PERMIT - RENOVATION/ALTERATION
1614758,100073163,PERMIT - RENOVATION/ALTERATION
1614847,100073200,PERMIT - RENOVATION/ALTERATION
1614852,100073203,PERMIT - WRECKING/DEMOLITION
1615121,100073372,PERMIT - RENOVATION/ALTERATION
1614862,100073210,PERMIT - NEW CONSTRUCTION
1614891,100073225,PERMIT - PORCH CONSTRUCTION
1614908,100073236,PERMIT - RENOVATION/ALTERATION
1614910,100073238,PERMIT - RENOVATION/ALTERATION
1614965,100073264,PERMIT - RENOVATION/ALTERATION
1614996,100073282,PERMIT - NEW CONSTRUCTION
1615092,100073353,PERMIT - RENOVATION/ALTERATION
1615110,100073364,PERMIT - NEW CONSTRUCTION
1615123,100073374,PERMIT - PORCH CONSTRUCTION
1615163,100073402,PERMIT - NEW CONSTRUCTION
1615186,100073414,PERMIT - NEW CONSTRUCTION
1615194,100073419,PERMIT - NEW CONSTRUCTION
1615217,100073432,PERMIT - RENOVATION/ALTERATION
1615241,100073454,PERMIT - RENOVATION/ALTERATION
1604716,100073459,PERMIT - RENOVATION/ALTERATION
1615289,100073479,PERMIT - RENOVATION/ALTERATION
1615428,100073540,PERMIT - NEW CONSTRUCTION
1615446,100073548,PERMIT - ELEVATOR EQUIPMENT
1615454,100073554,PERMIT - NEW CONSTRUCTION
1615455,100073555,PERMIT - NEW CONSTRUCTION
1615456,100073556,PERMIT - NEW CONSTRUCTION
1615475,100073562,PERMIT - RENOVATION/ALTERATION
1615493,100073575,PERMIT - WRECKING/DEMOLITION
1615509,100073585,PERMIT - RENOVATION/ALTERATION
1615583,100073640,PERMIT - RENOVATION/ALTERATION
1615657,100073695,PERMIT - NEW CONSTRUCTION
1615690,100073715,PERMIT - NEW CONSTRUCTION
1615708,100073725,PERMIT - NEW CONSTRUCTION
1615714,100073731,PERMIT - PORCH CONSTRUCTION
1615735,100073747,PERMIT - NEW CONSTRUCTION
1615742,100073751,PERMIT - NEW CONSTRUCTION
1615747,100073754,PERMIT - NEW CONSTRUCTION
1615749,100073756,PERMIT - NEW CONSTRUCTION
1615752,100073759,PERMIT - NEW CONSTRUCTION
1615756,100073761,PERMIT - NEW CONSTRUCTION
1615761,100073762,PERMIT - NEW CONSTRUCTION
1615764,100073765,PERMIT - NEW CONSTRUCTION
1615767,100073767,PERMIT - NEW CONSTRUCTION
1615770,100073769,PERMIT - RENOVATION/ALTERATION
1615987,100073877,PERMIT - ELECTRIC WIRING
1615775,100073771,PERMIT - RENOVATION/ALTERATION
1615776,100073772,PERMIT - NEW CONSTRUCTION
1615793,100073781,PERMIT - RENOVATION/ALTERATION
1615815,100073790,PERMIT - ELECTRIC WIRING
1615816,100073791,PERMIT - RENOVATION/ALTERATION
1615823,100073793,PERMIT - PORCH CONSTRUCTION
1615852,100073801,PERMIT - RENOVATION/ALTERATION
1615930,100073853,PERMIT - RENOVATION/ALTERATION
1615985,100073876,PERMIT - RENOVATION/ALTERATION
1616021,100073900,PERMIT - NEW CONSTRUCTION
1616027,100073905,PERMIT - RENOVATION/ALTERATION
1616036,100073912,PERMIT - ELECTRIC WIRING
1616037,100073913,PERMIT - PORCH CONSTRUCTION
1616057,100073925,PERMIT - NEW CONSTRUCTION
1616179,100073974, - WRECKING/DEMOLITION
1616201,100073979,PERMIT - NEW CONSTRUCTION
1616231,100073988,PERMIT - NEW CONSTRUCTION
1617410,100074605,PERMIT - WRECKING/DEMOLITION
1616308,100074015,PERMIT - RENOVATION/ALTERATION
1616325,100074020,PERMIT - RENOVATION/ALTERATION
1616355,100074033,PERMIT - RENOVATION/ALTERATION
1616359,100074036,PERMIT - NEW CONSTRUCTION
1616371,100074042,PERMIT - PORCH CONSTRUCTION
1616379,100074047,PERMIT - RENOVATION/ALTERATION
1616466,100074091,PERMIT - RENOVATION/ALTERATION
1616487,100074103,PERMIT - RENOVATION/ALTERATION
1628353,100081086,PERMIT - ELECTRIC WIRING
1616529,100074121,PERMIT - NEW CONSTRUCTION
1616608,100074160,PERMIT - RENOVATION/ALTERATION
1616615,100074167,PERMIT - PORCH CONSTRUCTION
1616620,100074172,PERMIT - NEW CONSTRUCTION
1616693,100074218,PERMIT - NEW CONSTRUCTION
1616694,100074219,PERMIT - RENOVATION/ALTERATION
1616717,100074228,PERMIT - NEW CONSTRUCTION
v,100074235,PERMIT - RENOVATION/ALTERATION
1616769,100074256,PERMIT - RENOVATION/ALTERATION
1616772,100074258,PERMIT - RENOVATION/ALTERATION
1616787,100074265,PERMIT - RENOVATION/ALTERATION
1616851,100074297,PERMIT - RENOVATION/ALTERATION
1616873,100074312,PERMIT - NEW CONSTRUCTION
1616903,100074340,PERMIT - RENOVATION/ALTERATION
1616936,100074350,PERMIT - NEW CONSTRUCTION
1616945,100074354,PERMIT - NEW CONSTRUCTION
1616947,100074355,PERMIT - RENOVATION/ALTERATION
1616961,100074361,PERMIT - RENOVATION/ALTERATION
1616982,100074366,PERMIT - RENOVATION/ALTERATION
1617023,100074386,PERMIT - RENOVATION/ALTERATION
1617114,100074428,PERMIT - RENOVATION/ALTERATION
1617178,100074456,PERMIT - RENOVATION/ALTERATION
1617182,100074459,PERMIT - RENOVATION/ALTERATION
1617185,100074460,PERMIT - RENOVATION/ALTERATION
1617211,100074476,PERMIT - RENOVATION/ALTERATION
1617213,100074478,PERMIT - WRECKING/DEMOLITION
1617242,100074493,PERMIT - NEW CONSTRUCTION
1617271,100074510,PERMIT - NEW CONSTRUCTION
1617309,100074524,PERMIT - NEW CONSTRUCTION
1617362,100074566,PERMIT - NEW CONSTRUCTION
1617368,100074570,PERMIT - NEW CONSTRUCTION
1617371,100074572,PERMIT - RENOVATION/ALTERATION
1617378,100074579,PERMIT - NEW CONSTRUCTION
1617382,100074583,PERMIT - WRECKING/DEMOLITION
1617519,100074674,PERMIT - RENOVATION/ALTERATION
1617563,100074700,PERMIT - NEW CONSTRUCTION
1617594,100074720,PERMIT - RENOVATION/ALTERATION
1617629,100074748,PERMIT - NEW CONSTRUCTION
1617637,100074755,PERMIT - RENOVATION/ALTERATION
1617644,1000v74760,PERMIT - RENOVATION/ALTERATION
1617756,100074799,PERMIT - SIGNS
1617762,100074805,PERMIT - SIGNS
1617768,100074810,PERMIT - RENOVATION/ALTERATION
1617787,100074822,PERMIT - RENOVATION/ALTERATION
1617868,100074880,PERMIT - RENOVATION/ALTERATION
1617872,100074882,PERMIT - NEW CONSTRUCTION
1617887,100074892,PERMIT - RENOVATION/ALTERATION
1617888,100074893,PERMIT - NEW CONSTRUCTION
1617912,100074908,PERMIT - RENOVATION/ALTERATION
1617980,100074955,PERMIT - NEW CONSTRUCTION
1617995,100074962,PERMIT - RENOVATION/ALTERATION
1632318,100083471,PERMIT - SIGNS
1617997,100074964,PERMIT - NEW CONSTRUCTION
1618003,100074968,PERMIT - RENOVATION/ALTERATION
1618014,100074977,PERMIT - NEW CONSTRUCTION
1618030,100074988,PERMIT - NEW CONSTRUCTION
1618031,100074989,PERMIT - RENOVATION/ALTERATION
1618039,100074993,PERMIT - NEW CONSTRUCTION
1618042,100074995,PERMIT - RENOVATION/ALTERATION
1618053,100075001,PERMIT - NEW CONSTRUCTION
1618080,100075017,PERMIT - ELEVATOR EQUIPMENT
1618152,100075060,PERMIT - NEW CONSTRUCTION
1618210,100075072,PERMIT - RENOVATION/ALTERATION
1618221,100075082,PERMIT - RENOVATION/ALTERATION
1618223,100075084,PERMIT - RENOVATION/ALTERATION
1618234,100075093,PERMIT - NEW CONSTRUCTION
1618243,100075101,PERMIT - RENOVATION/ALTERATION
1618244,100075102,PERMIT - RENOVATION/ALTERATION
1618266,100075115,PERMIT - RENOVATION/ALTERATION
1618269,10007>5117,PERMIT - RENOVATION/ALTERATION
1618277,100075124,PERMIT - NEW CONSTRUCTION
1618286,100075131,PERMIT - RENOVATION/ALTERATION
1618298,100075139,PERMIT - ELECTRIC WIRING
1618300,100075141,PERMIT - RENOVATION/ALTERATION
1618302,100075143,PERMIT - RENOVATION/ALTERATION
1618305,100075144,PERMIT - NEW CONSTRUCTION
1618857,100075463,PERMIT - EASY PERMIT PROCESS
1618314,100075150,PERMIT - NEW CONSTRUCTION
1618320,100075154,PERMIT - RENOVATION/ALTERATION
1618332,100075160,PERMIT - NEW CONSTRUCTION
1618335,100075162,PERMIT - NEW CONSTRUCTION
1618360,100075178,PERMIT - RENOVATION/ALTERATION
1618386,100075196,PERMIT - NEW CONSTRUCTION
1618419,100075217,PERMIT - PORCH CONSTRUCTION
1618424,100075220,PERMIT - RENOVATION/ALTERATION
1618428,100075224,PERMIT - RENOVATION/ALTERATION
1618438,100075230,PERMIT - RENOVATION/ALTERATION
1618466,100075239,PERMIT - RENOVATION/ALTERATION
1618501,100075264,PERMIT - WRECKING/DEMOLITION
1618513,100075270,PERMIT - WRECKING/DEMOLITION
1618515,100075272,PERMIT - RENOVATION/ALTERATION
1618522,100075276,PERMIT - WRECKING/DEMOLITION
1618523,100075277,PERMIT - WRECKING/DEMOLITION
1618552,100075297,PERMIT - RENOVATION/ALTERATION
1618560,100075301,PERMIT - PORCH CONSTRUCTION
